Post_ID,Post_Text,Post_Comments
101768433554_10156042154183555,Seit gestern sollte mein Anschluss von DSL 16.000 zu DSL 50.000 umgestellt werden... nun habe ich DSL 0! Kein Internet  kein Telefon  kein TV und durch das tolle LTE-Netz der Telekom auf keinen Mobilfunkempfang.  Zahlen darf ich natürlich schon den neuen Tarif und so richtig Lust mir schnell zu helfen hat anscheinend auch niemand. DANKE!,"['...Das hab ich gar nicht probiert,  habe 16.000 und ankommen nur 10.000.....und selbst dafür brauchen die Techniker mehrere Termine....😠', 'Welcher Router wird benutzt. Ist der Splitter entfernt worden?', 'Router neu gestartet? Stehen die Zugangsdaten da überhaupt drin?', 'Hallo Alex, sorry für die späte Antwort hier. Wie sieht es aktuell aus? Funktioniert der Anschluss wieder? Wenn nicht, können wir gerne eine Störung aufnehmen. Schicken Sie mir dazu bitte die Rückrufnummer über diesen Link http://m.me/telekomhilft und achten Sie auf unsere Hinweise http://bit.ly/DMBlogPK Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156041937548555,Hallo liebes Telekom-Team. Auch wenn ihr vermutlich zu einem Subunternehmen des großen T gehört will ich fragen ob ihr mir bantworten können warum meine Leitung so lahm ist. Ich wohne in der Europastraße 28 53175 Bonn und bin Telekomkunde. Mir wurde gesagt das bei uns max. 25 ankommen. Tatsächlich sind es aber  gemessen mit Eurem Speedtest und noch 2 anderen  nur 6Mbit im Download  im Upload 4. Warum? Ich habe eine Fritzbox 7360  an die ich via Kabel gegangen bin. also kann es schonmal nicht daran oder WLan liegen.,"['Wichtig ist was in dem Router steht, Speedtest sind nicht valide', '""Nabend Nnamlegne Sualc, keine Sorge du sprichst direkt mit den Kollegen aus dem Hause des großen """"T"""". :) Damit ich und meine Kollegen dir aber solide und valide aussagen tätigen können, würde ich dich bitten uns deine Rufnummer zum Anschluss über folgenden Link als Privatnachricht http://m.me/telekomhilft zu kommen zu lassen. Beachte dabei natürlich den Datenschutz http://bit.ly/DMBlogPK Falls du dem nicht so ganz vertraust aber auch gerne via E-Mail dann http://bit.ly/Teamkontakt Viele Grüße René J. von Telekom hilft https://www.facebook.com/telekomhilft""']"
101768433554_10156040537558555,Liebe TK...  nach 2 Anrufen bezüglich Störungen habt Ihr mich immer noch nicht verstanden: Im Vorwahlbereich 09776 liegt eine Störung eurer seits vor. Ihr braucht uns keinen Techniker schicken  da die Störung bei sämtlichen Nachbarn vorliegt.  Das euer Techniker erst am Montag nach 13 Uhr angekündigt ist  ist mit verlaub gesagt nicht Serviceorientiert. Wochenende hin oder her. Unser Dienst ist bezahlt und IHR liefert nicht. Kommt in die Bötten!,"['Hallo Raffael, aktuell kann ich keine gemeldete Großstörung bei uns sehen. Hat sich das Problem mittlerweile gelöst? Sonst schicken Sie mir gerne die Rufnummer Ihres Anschlusses per PN zu: http://m.me/telekomhilft So kann ich einen Blick auf den Stand der Dinge werden. Hier finden Sie alle Informationen rund um das Thema Datenschutz: http://bit.ly/DMBlogPK Viele Grüße Gabriella P. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156040478473555,Seit drei Tagen kein Internet  Telefon. Nur Warteschleife und Ankündigung des Technikers heute zwischen 8 und 16 Uhr. Keine Sau kommt und Rückruf kommt auch nicht. Nach zig anrufen dann mal eine Aussage. Im Schaltkasten muss etwas geändert werden....Jetzt Termin am 17.01. falls jemand kommt...Eine Woche kein Internet und Telefon. Unbeschreiblich. Liebe Telekom das geht an den Vorstand und gibt eine Kündigung. Vorher 1&1. so etwas gabs da nicht. Seit 3 Tagen im Homeoffice nichts arbeiten können. Ich überlege mir ob ich rechtliche Schritte einleiten wegen Verdienstausfall. Und das mitten in der Großstadt und nicht auf dem Land. Herzlichen Glückwunsch liebe Telekom. Ich war euer Kunde...,"['Das ist unglaublich. Das kann echt nicht sein. Samstag kommt kein Techniker und Montag Dienstag hat es auch keiner nötig. Komplett aufgeschmissen. Das ganze Netzt im Haus steht....', 'So ähnlich wie bei mir', 'Hallo Jonathan, ich habe Ihnen eben unter diesem Kommentar geantwortet: http://bit.ly/2B0n7Ru Viele Grüße Gabriella P. von Telekom hilft http://bit.ly/VI6JR6']"
101768433554_10156040390043555,Seit Montag kein Internet  kein Festnetz  kein Fernsehen  ... sämtliche Anrufe:  Sie werden weitergeleitet ... Das Ticket ist in Bearbeitung!  Ein Techniker ist vor Ort gewesen. Nichts erreicht. Heute ist Freitag :-(,"['Da haben die wohl richtig Probleme mit ihrem ip', 'Hallo Rita, entschuldigen Sie meine späte Antwort. Wie ist der aktuelle Stand? Läuft der Anschluss wieder? Sonst schreiben Sie mir einfach eine PN mit der Rufnummer Ihres Anschlusses: http://m.me/telekomhilft So kann ich mir die Störung mal ansehen. Hier finden Sie Informationen zum Thema Datenschutz: http://bit.ly/DMBlogPK Viele Grüße Gabriella P. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156040330533555,Zum nächstmöglichen Termin werden alle Verträge bei der Telekom gekündigt! Jeder Mitarbeiter erzählt was anderes. Aber niemand kann helfen. Ständig wird man vertröstet. Rückrufe werden nicht eingehalten. Nicht für die hohen Vertragskosten! Danke  nein.,"['Guten Tag , ich kann die Unzufriedenheit an dieser Stelle absolut nachvollziehen. Sowas sollte einfach nicht passieren. Es ist für uns Mitarbeitern von enormer Wichtigkeit, dass es nachvollziehbar und transparent für alle Beteiligten bleibt Gerne können wir dein Anliegen gemeinsam lösen. Magst du mir bitte per DM deine Rückrufnummer übermitteln. Hier ein Link zur Hilfe: http://m.me/telekomhilft Gruß Ebru C. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156040297408555,Wir müssen Schadensersatz zahlen obwohl wir binnen der gesetzl. 14 tägigen Frist widerrufen haben? Ganz schwach Telekom 👎🏼,"['Guten Abend Claudia, gerne kannst du mir deine Anschlussnummer per Dm übermitteln und ich schau mal nach, was ich für dich tun kann. Hier einmal ein Link zur Hilfe: http://m.me/telekomhilft Gruß Ebru C. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156040268083555,50 Prozent des Fernseh- und Videokonsums wird 2020 laut ​Ericsson MEA​ mit einem mobilen Gerät stattfinden. Auch ​Telekom Entertain​ ist mobil abrufbar. Habt ihr es bereits ausprobiert? ^lena,"['Hallo Annie. Besteht schon ein Anschluss bei uns oder haben Sie einen beauftragt? Gruß Natalia H. von Telekom hilft https://www.facebook.com/telekomhilft', 'Hab einen Anschluß beantragt, Techniker und Freischaltung soll an 30. diesen Monats sein und ich warte schon sehnsüchtig auf den Termin. Hoffe nur dass alles klappt weil es hier Dorf ist und die Infrastruktur ist halt nicht so dolle. Auch LTE von der Telekom gibts hier nicht wirklich. Daher mal abwarten wie ihr das hier hinbekommt. Wenns gut läuft upgrade ich vielleicht später auf 50Mbit und EnterteinTV. Ma guckn. 🙂', 'Hallo Annie, das hört sich doch schon mal gut an. :) Ich drücke die Daumen, dass auch alles wie gewünscht klappt. Wenn noch was sein sollte, können Sie uns natürlich gerne informieren. Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Danke. ☺', 'Ich bin schon froh wenn ich hier endlich mein (einfaches) DSL hin bekomme. Wenn das läuft, dann sehen wir mal weiter... 😊', 'Kostenlos nein. Streamen via Chromecast ja. Versteh nur den Sinn nicht wenn du sowieso Entertain hast', 'Hallo Kai-Uwe. Wie ich sehe, hast du hier bereits die richtige Antwort erhalten. Die Option kann kostenpflichtig dazugebucht werden. Gruß Natalia H. von Telekom hilft https://www.facebook.com/telekomhilft', 'Ist das kostenlos wenn man EntertainTv hat und kann ich das im WLAN auf meinen Chromecast streamen? Habe den MR nicht', 'Hallo Sascha, Entertain TV Mobil ist hier: http://bit.ly/2A1BoAL kostenpflichtig buchbar. Was genau klappt nicht? Gibt es eine Fehlermeldung? Es grüßt Mandy S. von Telekom hilft https://www.facebook.com/telekomhilft', 'Naja da keiner von den Kollegen in der Lage ist mir zu sagen warum ich es nicht buchen kann leider nicht', 'Wo hast Du angerufen? 🤔 Magenta 1 kann das nicht gewesen sein. Die rufen auch zurück wenn man möchte. 😉', 'Ja klar die Nummer die auf den Rechnungen steht usw', 'Würde dir empfehlen den Rückrufservice zu nutzen. Viel bequemer kann es garnicht werden', 'Hallo Basti. Die Unannehmlichkeiten tun mir sehr leid. Wie ich sehe, hatten Sie diesen Beitrag auch via DM zugeschickt und meine Kollegin hat Ihnen bereits dort geantwortet. Gruß Natalia H. von Telekom hilft https://www.facebook.com/telekomhilft', 'Was seit ihr für ein Verein? Ich bin 34 Minuten in der Warteschleife spreche mit einer sehr unfreundlichen Person am anderen Ende der Leitung die 3 mal die Kundennummer falsch eingibt dann einfach tief durchatmet und dann auflegt?', '9,95€ finde ich auch viel zu viel. Erst kostenlos ködern und dann zahlen. Soll wohl auch wo im Kleingedruckten gestanden haben. Habe ich Unterwegs gerne genutzt. Jetzt nicht mehr', 'Finde es auch frech bei MagentaEins Kunden auch abzukassieren. Man zahlt bereits soviel jeden Monat und nun soll man dafür auch nochmal 6,95 extra löhnen. Für mich wird EntertainTV leider immer uninteressanter.', 'Genau.  Zumal diese Option z.B. bei anderen Anbietern generell umsonst ist.', 'Tobias Wolf 6,95€ wenn Du daheim Entertain hast. wenn nicht, dann wie ich da schrieb. wer die Möglichkeit hat, der baue sich ne Schüssel auf. Bei Entertain kann ich die Aufgenommenen Filme nicht auf dem Laptop weiter verarbeiten. Man zahlt und hat keine Rechte daran. Bei Schüssel kann ich jedes SD Signal (HD bei den ÖFFis) kopieren, Werbung entfernen.', 'Vielleicht kommt es irgendwann inkl. Im TV Plus.', 'Stephan Schmidt Oh, welchen anderen Anbietern?', 'Davin Warden ich war,bevor ich zur Telekom paar Tage bei unitymedia 🙈  Und ich bin mir sehr sicher,dass die Mobile TV Funktion da umsonst war.', 'Ich zahl immer noch nix. Mein das läuft für Bestandskunden zwei Jahre kostenlos, oder?', 'Jürgen Krause echt? Ich habe vor einer Zeit einen Anruf bekommen mit dem Angebot das diese Option eine bestimmte Zeit weiterhin für mich umsonst sei. Dies habe ich natürlich angenommen. Dann habe ich einen Tarif Wechsel vorgenommen und bin von „M“ auf „L“ gegangen. Seitdem muss ich für die Mobil TV Option zahlen. Das Angebot was mir zuerst gemacht wurde war mit dem Tarifwechsel hinfällig.', 'Als Bestandskunde wurde das ein halbes Jahr kostenlos verlängert. Eventuell bist du durch den Tarifwechsel ja jetzt sozusagen Neukunde obwohl das auch Quatsch wäre. Poste mal auf der FB Seite Telekom-hilft', 'Jürgen Krause genau. Jetzt wo du es sagst. Ein halbes Jahr wäre es bei mir auch noch umsonst gewesen. Durch den Tarifwechsel zählte das allerdings nicht mehr.', 'Was ein Quatsch eingentlich. Nunja. Man muss nicht alles verstehen.', 'Ne,ich hab es auch nicht verstanden 🤔', 'Schade,seit dem es für MagentaEins Kunden kostenpflichtig geworden ist,nutze ich es nicht mehr.', 'Ich wär schonmal froh wenn jemand im störungsbereich ans Telefon gehen würde 😡', 'Ich bin froh, wenn einfach nur DSL laufen würde. 5 Tage muss ich warten bis sich ein Techniker zu dem Telekomkasten bewegt 😠', 'Leider kann man damit nicht in HD gucken, sondern nur in SD. Gibt bessere Alternativen für mobile Endgeräte', 'Kündigung bitte online im Kundencenter verschicken oder per Einschreiben mit Rückschein. Hier kannst du doch nicht kündigen.', 'Ich bin Mustafa El Charif wohne in Nürtingen Jakobstraße 26. Ich arbeite in Reutlingen in der Karlstraße 84 und möchte gerne kündigen! Meine Nummer ist 015122161294. Geschäftsnummer lautet: 015142681387', 'Bis 2020 mal mehr als 50 MBit zu habe. Das wär was.', 'Nein.']"
101768433554_10156040150383555,Für 97 Prozent aller Anschlüsse im Neckar-Odenwald-Kreis gibt es jetzt schnelles Internet – dank eines umfangreichen Glasfaserausbaus. http://di-ri.co/Vtv8f ^lena,"['Das Problem ist nur du darfst nicht weiter als 300 Meter vom Verteilerkasten entfernt sein. Ansonsten is nix mit Super Vectoring', 'Hallo Sven, was genau verstehst du unter Super Vectoring? Ist bei dir noch nicht ausgebaut? Beste Grüße Juliane R. von Telekom hilft https://www.facebook.com/telekomhilft', 'Bei Super Vectoring bekomme ich doch bis zu 250 MBits über die Telefondose oder nicht ? 🤔🤷🏼\u200d♂️  Im Moment habe ich ja VDSL mit 100 MBit über die Telefondose.', 'Dazu liegen uns noch keine Infos vor. Wird bis 2019 erst ausgebaut. :-) Gruß Natalia H. von Telekom hilft https://www.facebook.com/telekomhilft', 'Natürlich liegen Infos vor. Sowohl zur eingesetzen Technik in den DSLAMs, der Reichweite zur Verfügbarkeit und zu der Geschwindigkeit.', 'Super Vectoring mit 250 oder Vectoring mit 100Mbit ist die gleiche Leitung. Nur die Technik in den Verteilern wird getauscht. Ab 2019 wird der Ausbau langsam gestartet.. aber wo und wieviel und ob es dann ein Massenprodukt wird, weiss man noch nicht😉', 'Gute Sache, bin mal gespannt in welchen Umfang super Vectoring ausgebaut wird. Wohne in HH', 'Hallo Jürgen. Um welche PLZ geht es denn? Ich schaue gerne nach, ob mir ein Ausbauplan vorliegt. Gruß Natalia H. von Telekom hilft https://www.facebook.com/telekomhilft', 'Deutsche Telekom AG  66440', 'Hallo Jürgen, es geht um den Ort Blieskastel? Welcher Ortsteil ist das genau? Damit ich es eingrenzen kann? Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Ortsteil Mitte, Friedlandstraße.', 'Aber die Systeme geben für OT Mitte kein Auskunft, stimmt‘s?', 'wann passiert denn etwas in 22846? Bis 01.01. hatte ich noch Entertain yuhu, jetzt dümpel ich nur noch. Aus technischen Gründen konnte nur noch ein Zugang mit einer reduzierten Geschwindigkeit bereit gestellt werden. NIX Entertain anymore. 😖😤😤😤', 'Schön für die dortigen Anwohner. Für mich jedoch, der mit 11 MBit surfen darf, uninteressant bis frustrierend...', 'Ihr braucht keins', 'Nabend Steffen, laut aktueller Info war im Dezember der letzte Ausbau für den Ortsteil Horbach durch Vectoring. Ob und wann weitere Ortsteile der Stadt Freigericht profitieren, kann ich dir nach heutigen Stand noch nicht sagen. Aber bleib am Ball ansonsten auch immer gerne unter telekom.de/schneller Viele Grüße René J. von Telekom, hilft https://www.facebook.com/telekomhilft', 'Wann wird denn mal in Freigericht -Neuses das Glasfasernetz ausgebaut ? Deutsche Telekom AG', 'Hallo Michael. Wenn Sie mir verraten wo bei uns ist, dann kann ich nach sehen. Wie ist die PLZ? Gruß Natalia H. von Telekom hilft https://www.facebook.com/telekomhilft', 'Alles schön und gut, doch wann 😂 bei uns?', 'Hallo Frank. Um welche PLZ geht es denn? Gruß Natalia H. von Telekom hilft https://www.facebook.com/telekomhilft', '51570 windeck', 'Hier auf dem Land müssen wir immer noch Trommeln 😩', 'Hallo Thomas, was stört dich denn genau auf Fehmarn unsere Bauarbeiten? Oder wie darf ich das verstehen? Oder geht es in Bezug auf einen der Kommentare über dir? Gib mir doch eine kurze Resonanz dazu. Viele Grüße René J. von Telekom hilft https://www.facebook.com/telekomhilft', 'Leider auch auf Fehmarn.', 'Alle nörgeln nörgeln nörgeln.  In ganz Deutschland wird kräftig ausgebaut. Eine Glanzleistung wenn man bedenkt wieviel Baustellen es derzeit gleichzeitig gibt. Auch dort wo jetzt nichts passiert, wird es in naher Zukunft sicherlich Verbesserungen geben. Wenn ich dann das Gemeckere lese, wo derzeit sogar 16 Mbits  oder sogar VDSL und mehr bereits schon verfügbar sind,  denke ich mir dass manche niemals zufrieden sein werden 😣', 'Hey Seda, ich habe dir eben hier geantwortet: http://bit.ly/2AYdUJu Viele Grüße Gabriella P. von Telekom hilft http://bit.ly/VI6JR6', 'Ich habe im moment GARKEIN internet!!! 😤😤😤😤😤😤😤 mir reicht es wenn ihr dafür sorgt dass es überhaupt mal richtig funktioniert!', 'Hallo Markus, bei einem Ausfall von 6 Wochen wäre wohl jeder zu recht sauer. Es tut mir sehr leid, dass dein Anschluss schon so lange außer Betrieb ist. Gibt es dazu noch eine gemeldete Störung? Da möchte ich gerne mal rein schauen. Schick mir bitte die betroffene Festnetznummer in einer PN zu: http://m.me/telekomhilft Eine Rückrufnummer wäre auch gut, so kann ich dich erreichen. Hier findest du Infos zum Datenschutz: http://bit.ly/DMBlogPK Viele Grüße Gabriella P. von Telekom hilft https://www.facebook.com/telekomhilft', 'Saftladen Telekom seit 6 Wochen keine Internet sowie Telefon nie mehr Telekom Vertrag bereits gekündigt', 'Markus Kommt mir irgendwie dieser Bereich so bekannt vor! 😅😊😉', 'Also Kabel wird noch schneller an seine Grenzen kommen als ihr alle denkt - versprochen 😉😉', 'Es geht ja hier nicht um FTTH. Ich frage nochmals. Was hat Vectoring mit schnell zu tun ?', 'Und warum lässt du dir keine Glasfaser ins Haus legen?', '100Mbit reichen mir erstmal dicke! Mit Vectoring...', 'Immer das Wort schnelles Internet für Vectoring zu benutzen ist irreführend. Schnell ist für mich Kabel oder FTTH', '👌🏻Dann kannst du sicher auch bald die gewohnte gute Netzqualität der Telekom auch in diesem Ausbaugebiet nutzen.', 'Thomas Ponikau  momentan nutze ich ja das Telekomnetz 😉  16000 Anschluss , störungsfrei und die versprochene Leistung kommt auch an meistens auch ein wenig mehr bis zu 18mbits 😉', 'Bei uns auf dem Land wird die Telekom nie Glasfaser verlegen 🤔  Das machen jetzt andere mit 150MBits bis 500MBits 👍👍', 'Ich wäre froh, wenn bei uns DSL laufen würde. Fehler ausserhalb meines Hauses. 😣', 'Stehen die Plattenbauten da noch? War zwanzig Jahre nicht mehr in Schwerin. Dazumal war da ein ganzer Stadtteil mit voll', 'Jürgen Krause Ja die stehen noch aber bei uns in der Innenstadt gibts nur DSL 16', 'Hab gehört da wurden etliche abgerissen. Wie auch immer. 16k mitten in der Landeshauptstadt ist auch so ein Witz', 'Macht das mal in Schwerin', '🤦\u200d♂️', '97 Prozent sind 3 zu wenig.', 'Magenta NOK :)', 'Peter Jakimets Rainer Mackert habt ihr ganz toll gemacht 😂', 'wie siehts mit 93349 aus ?', 'Wann ist es bei uns soweit? 59269 im Vinkendahl', 'Weiter so!!!', 'Megan Trusheim.. schau mal !', 'Julia Büchel 😍', 'Frank Bothe :-)', 'Julia Büchel 😍😍😍', 'Alex Lanert', 'Marius HembergerPirmin HeberleMarius NeureutherRub LX HaukMartin Fischer', 'Sehr geil 👍', 'Christian Wolf', 'Matthias Grasse']"
101768433554_10156039830798555,Ich muss jetzt mal los werden  das es eine absolut bodenlose Frechheit ist  was hier seitens der Telekom mit den Kunden abgezogen wird. Der Vertrag wird nicht ein gehalten: die Probleme werden nicht behoben  es wäre eben einfach so  Techniker  berechnet (Anfahrtskosten)  obwohl keiner angefordert war  keine schriftliche Info darüber kam  oder ein Zettel im Briefkasten war  das er da war. Dann wird das einfach mal von der Gutschrift ab gezogen  ebenfalls wieder ohne bescheid zu geben und unser Anschluss gesperrt. Emails mit den Abrechnungen kommen nicht  obwohl es am Telefon vom Mitarbeiter gesagt wurde und die Mailadresse verglichen wurde. Auch die schriftliche Rechnung kommt nicht mehr an. Man wird am Telefon abgefertigt wie ein Trottel. Das ist echt untere Schublade. Sowas geht gar nicht. Wir haben Handy  Festnetz  Internet und TV bei der Telekom  jedoch werden wir jetzt alles kündigen und zwar fristlos  weil keiner die Probleme in den Griff kriegt  nichts richtig funktioniert und man falsche Angaben macht. Sorry fetter Daumen nach unten. 😡,"['Hallo Franziska, anscheinend ist einiges schief gelaufen. So sieht kompetenter Service definitiv nicht aus und deshalb möchte ich mich aufrichtig bei dir entschuldigen. Gerne biete ich dir meine Hilfe an und hoffe, dass du mein Angebot annimmst. Wie ist der Stand der Dinge? Ist dein Anschluss immer noch gesperrt? Lieben Gruß Klaudija D. von Telekom hilft https://www.facebook.com/telekomhilft']"
