SichterGruppe,SichterName,Host,kind,Datetime,Content,Url,Authorid,Tag,entryid,Id,TwistId,TopicId,TopicName,IsInitialEntry,IsPrivate
,,www.facebook.com,3,02.11.2016 14:58:41,"Hi Marius , in dem Bereich besteht zur Zeit eine DSL - Plattform-Störung , daher kann es zeitweise zu Einschränkungen bei der Internetnutzung kommen , sry . Absicht o . ä . ist dies allerdings keinesfalls , es sind auch noch andere Kunden des Vorwahlbereiches davon betroffen . Die Störung wird zentral behoben werden . Viele Grüße Nicole G . von Telekom hilft https://www.facebook.com/telekomhilft https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/01234567890_0123456789001234567890_0123456789001234567890_n.png?oh=b83ce01234567890b240d9478a01234567890&oe=589C404A",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157771367592422&cpid=1152881051414787_1156294937740065&aid=110926408943595&vid=2&wid=110926408943595,254008.0,,d4a2c0c2-cb30-4eab-beb1-44c323008702,32323825,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,4,02.11.2016 14:59:40,nein wurde mir nicht ! ! ! ich habe auch keine schulden ! ! ! und sollten die sich wagen irgendetwas in die wege zu leiten was mir küsten verursacht wird es teuer .,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157771827592376&cpid=1152881051414787_1156852881017604&aid=677377589033089&vid=2&wid=110926408943595,6310123.0,,74c7a17a-9d6b-4090-8a87-1b4d5e2ffe06,32323896,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
Sichter FB/TW,Festnetz,www.facebook.com,4,02.11.2016 14:59:40,nein wurde mir nicht ! ! ! ich habe auch keine schulden ! ! ! und sollten die sich wagen irgendetwas in die wege zu leiten was mir küsten verursacht wird es teuer .,https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157771827592376&cpid=1152881051414787_1156852881017604&aid=677377589033089&vid=2&wid=110926408943595,6310123.0,,74c7a17a-9d6b-4090-8a87-1b4d5e2ffe06,32323896,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,3,02.11.2016 20:57:38,"Hallo Phil , haben Sie Verbindungsabbrüche oder ist das Internet dauerhaft sehr langsam ? Ich vermute , dass Sie den Router bereits für zwei Minuten vom Stromnetz getrennt haben . Gruß Christian He .",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1157971987572360&cpid=1152881051414787_1156294937740065&aid=122768271103611&vid=2&wid=110926408943595,254017.0,,e6e298b2-85f7-4924-8ee9-8c7d395e0aab,32341450,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,4,06.11.2016 10:59:49,"Hallo ! ... egal was du tust , geh blos nicht zu O2 😤 .",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1161467667222792&cpid=1152881051414787_1156971601005732&aid=968752553212978&vid=2&wid=110926408943595,9371888.0,,c35ab7f2-ff8e-4a1c-a8d5-772b8fa61287,32485766,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,4,06.11.2016 11:13:50,"Klaus Stef ne ... nur den Anbieter wechseln bringt eh nicht viel , wenn das Netz immer noch Telekom ist . Bei uns hat jetzt Quix ein Glasfasernetz aufgebaut und ich bin dort hin gewechselt . Nie wieder Telekom !",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1161475433888682&cpid=1152881051414787_1156971601005732&aid=10203995900714722&vid=2&wid=110926408943595,2680205.0,,70195e73-e64e-4aa7-a51e-278984c53bcd,32486294,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,www.facebook.com,3,07.11.2016 15:09:46,"Hi Iris , da muss ich ins Detail , auch wenn ich natürlich aus der Ferne nichts versprechen kann & Sie sich aller Wahrscheinlichkeit nach an das Inkassobüro werden wenden müssen . Dennoch mag ich es prüfen . Bitte schreiben Sie mir dafür eine private Nachricht über diesen http://m.me/telekomhilft Link mit einer Rückrufnummer . Es ist auch wichtig , dass Sie sich auf die Rückrufnummer beschränken , mehr dazu steht hier http://bit.ly/DMBlogPK Freundliche Grüße Johannes P . von Telekom hilft https://www.facebook.com/telekomhilft https://scontent.xx.fbcdn.net/v/t1.0-1/01234567890_0123456789001234567890_0123456789001234567890_n.png?oh=fd01234567890bdb01234567890a434a9eb&oe=588C7911",https://www.facebook.com/110926408943595/posts/1152881051414787#pid=110926408943595_1152881051414787&uid=1152881051414787_1162442180458674&cpid=1152881051414787_1156852881017604&aid=110926408943595&vid=2&wid=110926408943595,254008.0,,5fc85166-5e43-49c4-9d42-b7251e8b7e3f,32529757,4c8670b4-301f-4084-9050-02edb2efcd73,551631,Alle,False,False
,,twitter.com,1,14.09.2016 15:08:27,RT : Welche Markemacht gutes Customer Experiance ? -> @Telekom_hilft & - Machen es sehr gut . #dmexcoChat -> Sehr gut Leute . Weiter …,https://twitter.com/matthes2000/status/776044945220173824#aid=315757112,7141863.0,abgelegt durch Sichter,e819e9d5-1e56-4557-a58b-6e4527434b50,30392298,528d2c9c-bf24-46ae-a0cf-0de9ba98cd95,551631,Alle,True,False
,,twitter.com,1,20.10.2016 12:20:13,"Habe ich gesehen . Mal schauen , wie der Markt reagiert . Nen Gedankr wert !",https://twitter.com/LargofinPlays/status/789048568430600192#aid=1953937309,9176603.0,,1efb63bd-d532-4745-af26-a3d74a265f61,31710638,5590d5be-6018-4d6a-a36a-13a4f63c8865,1,Client 388,True,False
,,twitter.com,1,13.10.2016 13:36:02,Na dann hoffe ich dass der Techniker von der beim nächsten Termin zum Anschalten bei mir erscheint . * Gucken will *,https://twitter.com/knilch_milch/status/786530933625217024#aid=84936008,5499175.0,,195f4783-7b6c-4d37-b477-17a376b08bac,31401589,6318f13e-2618-4e7d-a511-0e624054ab44,1,Client 388,True,False
,,twitter.com,1,22.09.2016 22:09:37,Wieso nicht mehr Spotify ? #Bitchmove,https://twitter.com/flostrien/status/779050036181110784#aid=3157834926,8943945.0,,65544bb3-777f-4822-be09-589fd2a4d811,30694840,7007e604-36b3-4c0c-9bd0-14dd8bca2e67,551631,Alle,True,False
Sichter FB/TW,Mobilfunk,twitter.com,1,22.09.2016 22:09:37,Wieso nicht mehr Spotify ? #Bitchmove,https://twitter.com/flostrien/status/779050036181110784#aid=3157834926,8943945.0,,65544bb3-777f-4822-be09-589fd2a4d811,30694840,7007e604-36b3-4c0c-9bd0-14dd8bca2e67,551631,Alle,True,False
,,twitter.com,3,27.09.2016 21:43:18,"sorry für die späte Rückmeldung . Gibt es ja weiterhin , nur eben nicht im gleichen Angebot aktuell . ^ aw",https://twitter.com/Telekom_hilft/status/780855355693727744?pid=780855355693727744&uid=780855355693727744&aid=123675232,2169582.0,,b04530f1-bd20-4e18-8817-7375102c629b,30843934,7007e604-36b3-4c0c-9bd0-14dd8bca2e67,551631,Alle,False,False
Sichter FB/TW,MMS,twitter.com,1,03.09.2016 16:02:42,Die Techniker der @Telekom_hilft haben wohl schon das Internetlose Internet enwickelt - . - https://t.co/m5Ewukivmq,https://twitter.com/ASpooner85/status/772072328377298945#aid=72397758,8430651.0,,92880a05-535a-4e08-839e-2e67890e3c79,30035799,7058a1dc-4427-47b0-ac45-07d1db75d63e,551631,Alle,True,False
,,twitter.com,3,06.09.2016 09:00:33,was genau ist los ? Störung schon aufgenommen oder darf ich das übernehmen ? ^ bs,https://twitter.com/Telekom_hilft/status/773053256809545728#aid=123675232,254012.0,,2fad0f89-1321-4f17-b35b-519d4e5f3acb,30104322,7058a1dc-4427-47b0-ac45-07d1db75d63e,551631,Alle,False,False
,,twitter.com,4,06.09.2016 14:52:20,"@Telekom_hilft ICH hab kein Problem , die Dame der die Mention galt hat Probleme ..",https://twitter.com/ASpooner85/status/773141786122477569#aid=72397758,8430651.0,,bd5eec54-19d1-4257-a79d-80299049c08c,30115861,7058a1dc-4427-47b0-ac45-07d1db75d63e,551631,Alle,False,False
,,twitter.com,3,06.09.2016 20:26:56,"hat se , hat se . :) Wir haben auch schon eine Lösung - in Zusammenarbeit mit dem Shop . :) ^ wi",https://twitter.com/Telekom_hilft/status/773225991225413633#aid=123675232,254012.0,,41a34d9d-08f3-42c0-be45-ab98ef2b2d3f,30129387,7058a1dc-4427-47b0-ac45-07d1db75d63e,551631,Alle,False,False
Sichter FB/TW,A-Team,twitter.com,4,06.09.2016 20:40:38,@Telekom_hilft ausgezeichnet !,https://twitter.com/ASpooner85/status/773229435847708672#aid=72397758,8430651.0,,fbf2aaa8-0717-4c01-9b5b-f385c04f0a0f,30130006,7058a1dc-4427-47b0-ac45-07d1db75d63e,551631,Alle,False,False
,,twitter.com,3,06.09.2016 21:18:14,siehste mal . :) ^ wi,https://twitter.com/Telekom_hilft/status/773238901024645120#aid=123675232,254012.0,,4f261df7-2a70-4009-8fdf-be60f333f497,30131582,7058a1dc-4427-47b0-ac45-07d1db75d63e,551631,Alle,False,False
Sichter FB/TW,Festnetz,twitter.com,1,06.09.2016 15:49:22,"Hey @Telekom_hilft , bitte klärt eure Kunden doch in Zukunft offen darüber auf , dass die erste Rechnung direkt für 2 Monate abgebucht wird .",https://twitter.com/vanessavw8/status/773156136778342401#aid=752827544219574272,8418119.0,abgelegt durch Sichter,6d891df5-b867-4dd1-84d5-b90303269cc0,30117747,72b650ff-273b-4b03-87ed-002af20a556b,551631,Alle,True,False
,,twitter.com,3,09.09.2016 11:08:36,das muss nicht immer so sein . Auf der Rechnung ist es genau aufgelistet . ^ tu,https://twitter.com/Telekom_hilft/status/774172646137221120#aid=123675232,254012.0,,131c3184-256d-440a-bade-0fb7e5f1f8c5,30223645,72b650ff-273b-4b03-87ed-002af20a556b,551631,Alle,False,False
,,twitter.com,4,09.09.2016 12:07:40,"@Telekom_hilft äh ja , wäre aber schön wenn man vorher weiß , dass es doppelt abgebucht wird .",https://twitter.com/vanessavw8/status/774187507563003904#aid=752827544219574272,8418119.0,,be13d417-eecf-49b9-bd71-930427af043f,30225986,72b650ff-273b-4b03-87ed-002af20a556b,551631,Alle,False,False
,,twitter.com,3,09.09.2016 12:36:17,doppelt ist es nicht . Den ersten Monat müssen wir auch anteilig berechnen . Und Grundgebühr wird immer im Voraus bezahlt . ^ tu,https://twitter.com/Telekom_hilft/status/774194711863107588#aid=123675232,254012.0,,13bc52b4-03d2-4491-8d4b-94d0d28b4236,30227055,72b650ff-273b-4b03-87ed-002af20a556b,551631,Alle,False,False
,,www.facebook.com,3,03.09.2016 18:20:51,https://scontent.xx.fbcdn.net/t31.0-0/p180x540/01234567890_0123456789001234567890_0123456789001234567890_o.jpg,https://www.facebook.com/deutschetelekom/photos/a.380017583554.160318.101768433554/10154446790593555/?type=3#pid=101768433554&uid=10154446790593555&aid=101768433554&vid=2&wid=101768433554,1577525.0,,5d0cb231-c93b-4a84-9231-ab16e92185e2,30038921,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,True,False
,,www.facebook.com,2,03.09.2016 18:34:29,Henry Friedemann,https://www.facebook.com/deutschetelekom/photos/a.380017583554.160318.101768433554/10154446790593555/?type=3#pid=10154446790593555&uid=10154446790593555_10154446826553555&cpid=&aid=890243761022633&vid=2&wid=101768433554,8811146.0,,db6d271b-9a17-4481-8b69-6fb03e95cde5,30039558,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,03.09.2016 19:42:51,"Florian Struck , ich sehe dich 😁",https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154447048103555&cpid=&aid=862001377203329&vid=2&wid=101768433554,8097800.0,,f472cd65-3b69-4f17-8c2c-34058ae794ca,30040577,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,03.09.2016 20:18:43,😜 😜,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154447190433555&cpid=&aid=1003126463119793&vid=2&wid=101768433554,8811464.0,,ffe5e1a2-ddba-4b17-b912-c672abd1dae7,30041359,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 00:16:02,Thomas ich seh dich ganz links oben ! Whhhoooaaaa ! ! !,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154447865038555&cpid=&aid=158156257902690&vid=2&wid=101768433554,8812167.0,,e26a75ea-defc-4d8e-8526-0a16c6da3519,30044745,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 04:17:01,Ich seh meine 2 Kollegen auch 😂,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154448333738555&cpid=&aid=838774969492859&vid=2&wid=101768433554,1778554.0,,d40c8398-1089-42a6-948b-c385571a52ca,30045790,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 06:46:48,"Adlerauge ! Wenn du Susi findest , bist du richtig gut ! 😁",https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154448736063555&cpid=10154446790593555_10154447865038555&aid=10200499013275359&vid=2&wid=101768433554,1187758.0,,97427ee8-541e-4a76-b5db-602759d59e93,30046169,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 10:37:39,Susi ist bestimmt die Dame mit dem weißen Reifen auf dem Kopf ?,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154449203253555&cpid=10154446790593555_10154447865038555&aid=158156257902690&vid=2&wid=101768433554,8812167.0,,7a455a92-a294-47db-8a88-00fcf2c14abd,30047997,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 11:02:00,Stephanie Schimmer Ich sehe dich ! Deine Haare sind schon wieder total lang :),https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154449274853555&cpid=&aid=1064409030347012&vid=2&wid=101768433554,8813025.0,,29897697-4726-4a41-901e-e9f9025ace83,30048430,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 16:43:06,Marcelo Ferreira 😋,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154450043153555&cpid=&aid=1116268278390012&vid=2&wid=101768433554,7908043.0,,80c99f94-41ef-4190-885c-cc1955a4eacb,30056520,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 18:07:55,"Henry , popelst du ? 😲",https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154450251068555&cpid=&aid=1591525721151750&vid=2&wid=101768433554,8815588.0,,85600e05-5a95-40b6-9d5f-90e6ecbd4363,30058527,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 18:20:41,Logo !,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154450322093555&cpid=10154446790593555_10154450251068555&aid=10209126049216161&vid=2&wid=101768433554,8815666.0,,763d291d-7c09-442f-a932-70e71ae03451,30058858,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,04.09.2016 21:27:31,Christian,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154450884028555&cpid=&aid=1101961729821675&vid=2&wid=101768433554,8816779.0,,e69896a3-08e7-454f-a318-2fe67054ed40,30063419,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
,,www.facebook.com,2,07.09.2016 20:26:54,und zu ihrer Linken sehen Sie einen Haufen geistig Behinderter,https://www.facebook.com/10154446790593555#pid=10154446790593555&uid=10154446790593555_10154461195148555&cpid=&aid=285782265135293&vid=2&wid=101768433554,8837543.0,,f8222072-5fe6-45cb-aadb-afd97fdaccd1,30167127,72e665d0-a040-4d5f-a82a-0e7c52423fb8,1,Client 388,False,False
Sichter FB/TW,Festnetz,twitter.com,1,06.10.2016 21:25:37,"Hallo , @Telekom_hilft Meine Frau wurde grade in der Hotline unfreundlich und nicht lösungsorientiert beraten . Was machen wir ? #beschwerde",https://twitter.com/krautsie/status/784112395899793409#aid=9709562,1349623.0,,c775f0e7-b1ae-4d1c-8f8d-234637f001e8,31158682,7a438ae4-c64c-4f99-8d56-1255369ec037,551631,Alle,True,False
,,twitter.com,1,06.10.2016 21:25:37,"Hallo , @Telekom_hilft Meine Frau wurde grade in der Hotline unfreundlich und nicht lösungsorientiert beraten . Was machen wir ? #beschwerde",https://twitter.com/krautsie/status/784112395899793409#aid=9709562,1349623.0,,c775f0e7-b1ae-4d1c-8f8d-234637f001e8,31158682,7a438ae4-c64c-4f99-8d56-1255369ec037,551631,Alle,True,False
,,twitter.com,3,07.10.2016 12:10:59,oh man . :-( So wurde uns das hier aber nicht beigebracht . Was war denn das Anliegen ? Ich helfe gerne weiter . :-) ^ jg,https://twitter.com/Telekom_hilft/status/784335204802408448#aid=123675232,254012.0,,bedee589-ec63-417f-b310-1cd9cea1191a,31182879,7a438ae4-c64c-4f99-8d56-1255369ec037,551631,Alle,False,False
Sichter FB/TW,Hotspot,twitter.com,4,07.10.2016 12:15:30,"@Telekom_hilft sie musste Hotspot Gebühren zahlen , obwohl es Teil des Vertrags ist . Und die Dame war patzig im Call #laune #Stralsund",https://twitter.com/krautsie/status/784336340049469440#aid=9709562,1349623.0,,fbbe14d0-0692-4263-9c8c-629264e1dc59,31183004,7a438ae4-c64c-4f99-8d56-1255369ec037,551631,Alle,False,False
,,twitter.com,4,07.10.2016 12:15:30,"@Telekom_hilft sie musste Hotspot Gebühren zahlen , obwohl es Teil des Vertrags ist . Und die Dame war patzig im Call #laune #Stralsund",https://twitter.com/krautsie/status/784336340049469440#aid=9709562,1349623.0,,fbbe14d0-0692-4263-9c8c-629264e1dc59,31183004,7a438ae4-c64c-4f99-8d56-1255369ec037,551631,Alle,False,False
,,twitter.com,3,07.10.2016 12:41:31,"schick mir doch mal bitte deine Rückrufnummer per DM , ich schau mir das mal an . :-) #gutelaune ^ jg",https://twitter.com/Telekom_hilft/status/784342889731985408#aid=123675232,254012.0,,51d913ac-eab5-4929-bdef-07baf0d9adf6,31183996,7a438ae4-c64c-4f99-8d56-1255369ec037,551631,Alle,False,False
,,twitter.com,4,07.10.2016 14:37:35,@Telekom_hilft ist das schon angekommen ? #laune #Stralsund,https://twitter.com/krautsie/status/784372097183252480#aid=9709562,1349623.0,,58ee2b0b-5dc5-47f3-8890-d1e14cba0ece,31188808,7a438ae4-c64c-4f99-8d56-1255369ec037,551631,Alle,False,False
,,www.facebook.com,1,12.09.2016 19:34:13,Seit Tagen Verbindungsabbrüche und nichts passiert ! Zugesagte Rückrufe der Fachabteilung finden nicht statt ! Eine Frechheit !,https://www.facebook.com/101768433554/posts/10154477990653555#pid=101768433554&uid=101768433554_10154477990653555&aid=1042333712443640&vid=2&wid=101768433554,5939182.0,Prio-Fall,60603805-bbce-42d3-8941-6401a0468482,30333171,7fc6a5d4-d627-41c1-b04b-14426bb532ca,1,Client 388,True,False
,,www.facebook.com,3,13.09.2016 11:51:22,"Hallo Marc , ich möchte helfen ! Mögen Sie mir Ihre Rufnummer per PN an unsere Seite , Telekom hilft hier bei Facebook , senden ? Dann schau ich mir den Anschluss an und finde sicherlich eine Lösung . Viele Grüße Anna Si . von Telekom hilft https://www.facebook.com/telekomhilft https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/01234567890_0123456789001234567890_0123456789001234567890_n.png?oh=b79a19cd29ee5f4e40b01234567890a2f532&oe=5874B34A",https://www.facebook.com/101768433554/posts/10154477990653555#pid=101768433554_10154477990653555&uid=10154477990653555_10154479940553555&cpid=&aid=101768433554&vid=2&wid=101768433554,1577525.0,,8b021629-6b56-445f-829d-ee090025d7be,30349744,7fc6a5d4-d627-41c1-b04b-14426bb532ca,1,Client 388,False,False
,,twitter.com,1,16.09.2016 19:58:29,@Telekom_hilft Was muss ich den tun um endlich Eishockey zu kucken ? Registriert hab ich lange.Login false111.Und wenn drin startet k . stream,https://twitter.com/DrCream/status/776842708077993984#aid=186562198,3453188.0,,16fa1f2a-fe24-482e-9198-ad21c98dea06,30489509,7fccb69d-9bb9-4b72-a9b2-03b5091ea793,551631,Alle,True,False
Sichter FB/TW,Festnetz,twitter.com,1,16.09.2016 19:58:29,@Telekom_hilft Was muss ich den tun um endlich Eishockey zu kucken ? Registriert hab ich lange.Login false111.Und wenn drin startet k . stream,https://twitter.com/DrCream/status/776842708077993984#aid=186562198,3453188.0,,16fa1f2a-fe24-482e-9198-ad21c98dea06,30489509,7fccb69d-9bb9-4b72-a9b2-03b5091ea793,551631,Alle,True,False
,,twitter.com,3,18.09.2016 12:38:32,"sorry für die späte Antwort . Hat es noch geklappt , die Spiele der DEL zu schauen ? ^ is",https://twitter.com/Telekom_hilft/status/777456769132101632#aid=123675232,254012.0,,fbaf68e8-50f3-4b19-9e2f-27a12979de7b,30529662,7fccb69d-9bb9-4b72-a9b2-03b5091ea793,551631,Alle,False,False
,,www.facebook.com,3,07.10.2016 10:40:38,"CyberWeekend . Angebote zu Schnäppchenpreisen . www.telekom.de Jetzt kaufen : JBL Flip 2 Bluetooth-Lautsprecher Rot - Kabelloser Bluetooth Lautsprecher ✓ Kompaktes , tragbares Design ✓ Freisprechfunktion ✓ Cyber Weekend ! Monster adidas Kopfhörer zum Schnäppchenpreis ! Nur für kurze Zeit und nur solange der Vorrat reicht . Jetzt bei der Telekom zugreifen ! https://external.xx.fbcdn.net/safe_image.php?d=AQA-Ww0SH-BOEkmo&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJVJSBiLphcU2O2rXf5L5n3IyjiDSeYYkdXlDhAb8T7DqSx2SwChDyYqmaKkv5Xp93XeHZqcDOZy3wz83hrd8K9tdFm_2XY6O-vznSZSkzKhpW7FRBRsOncFzpbOk167n6mJA0V1XikUHkSkOsDwOYB",https://www.facebook.com/181692235207011/posts/1209097455799812#pid=181692235207011&uid=181692235207011_1209097455799812&aid=181692235207011&vid=2&wid=181692235207011,2581510.0,,08500085-f1df-42c1-9855-1bfcbf8fcdfe,31176370,82781165-fda0-415e-b1de-0ecec31edb1f,1,Client 388,True,False
,,twitter.com,1,21.10.2016 10:38:30,Zum #TagderKinderseiten bringt Scroller.de die erste interaktive Ausgabe in deutscher und arabischer Sprache … https://t.co/xNshYsNWaX,https://twitter.com/Seitenstark/status/789385361478684672#aid=38819023,8070343.0,,5ff6c4a4-086e-4254-81e7-21afb3c7e6c9,31763269,857cf0ff-aebd-40d6-be93-124067cccbd1,1,Client 388,True,False
Sichter FB/TW,Festnetz,www.facebook.com,1,20.10.2016 18:07:53,"Ich habe keine Ahnung an wem es liegt , daher schreibe ich es auf beide Seiten : Wir haben seit ungefähr 5 Jahren einen DSL-Vertrag bei o2 mit Leitungen der Telekom . Und seit 5 Jahren gibt es massive Probleme mit Internetausfällen die sich kein Stück verbessert haben . Sprich : Das Internet funktioniert manchmal ein paar Wochen , manchmal fällt es auch im 10 - Minuten-Takt aus . Manchmal geht es dann nach 5 Minuten wieder , manchmal erst am nächsten Tag , ohne irgendeine Regelmäßigkeit . In den letzten Tagen gibt es wieder stärkere Probleme , dass es im Großen und ganzen nicht und nur zwischendrin mal kurz geht , wobei es heute Mittag wunderlicherweise mal 2 Stunden funktioniert hat . Sämtliche Anrufe beim Kundenservice von o2 nutzen nichts . o2 hat 2 mal neue Router geschickt , was keinerlei Besserung gab . Dann hieß es "" Wir finden keinen Fehler , das muss an den Leitungen der Telekom liegen "" . Telekom hat daraufhin einen Techniker geschickt , der sein Gerät angeschlossen und gesagt hat "" Ist doch alles in Ordnung ! "" ... Klar war alles in Ordnung , er kam ja auch zu einem Zeitpunkt wo das Internet seltsamerweise funktioniert hat . Im Endeffekt haben wir heute immernoch die gleichen Probleme wie vor 5 Jahren , weil einer den Fehler auf den Anderen schiebt . Was habt ihr dazu zu sagen ?",https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611&uid=122768271103611_1162780883769006&aid=889431941107281&vid=2&wid=122768271103611,659952.0,abgelegt durch Sichter,e68e2f11-7775-438d-9ac8-39cc500e1270,31732753,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,True,False
,,www.facebook.com,2,20.10.2016 18:12:18,Das du dich leider an o2 wenden musst da dieser dein Vertragspartner ist,https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611_1162780883769006&uid=1162780883769006_1162783210435440&cpid=&aid=1096037533756491&vid=2&wid=122768271103611,127469.0,abgelegt durch Sichter,c84f8580-78a7-4b0f-a69b-bba7a82bc7c1,31733069,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,False,False
,,www.facebook.com,2,20.10.2016 18:14:32,"Das stimmt schon , aber immerhin zahle ich dafür dass die Leitungen von Telekom sind 10 € mehr jeden Monat , also wäre von der Telekom wenn auch keine Hilfe wenigstens ein Statement zu erwarten",https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611_1162780883769006&uid=1162780883769006_1162784010435360&cpid=1162780883769006_1162783210435440&aid=889431941107281&vid=2&wid=122768271103611,659952.0,abgelegt durch Sichter,18063e93-c481-42e2-8547-7d7640500c59,31733155,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,False,False
,,www.facebook.com,2,20.10.2016 18:16:15,"Es kann ja nicht sein , dass die von o2 sagen "" bei uns ist alles OK , das liegt an den Leitungen von Telekom "" , während Telekom sagt "" unsere Leitungen sind einwandfrei , das muss an o2 liegen "" .",https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611_1162780883769006&uid=1162780883769006_1162784917101936&cpid=1162780883769006_1162783210435440&aid=889431941107281&vid=2&wid=122768271103611,659952.0,abgelegt durch Sichter,1fead8c0-24ce-419d-a809-5601b0307006,31733262,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,False,False
,,www.facebook.com,2,20.10.2016 18:18:52,Das Problem liegt darin das Telekom keinerlei Einsicht in deine Daten hat . Ausschliesslich o2 . Wer jetzt woran Schuld hat sei mal dahin gestellt . Aber selbst wenn man dir helfen will ist das schlichtweg unmöglich . O2 muss sich nochmals mit der Telekom in Verbindung setzen,https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611_1162780883769006&uid=1162780883769006_1162786163768478&cpid=&aid=1096037533756491&vid=2&wid=122768271103611,127469.0,abgelegt durch Sichter,3866fe56-31cf-4c8a-9eab-440560c9feb0,31733546,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,False,False
,,www.facebook.com,2,20.10.2016 18:26:40,"Ja gut , okay",https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611_1162780883769006&uid=1162780883769006_1162790263768068&cpid=&aid=889431941107281&vid=2&wid=122768271103611,659952.0,abgelegt durch Sichter,d8d8f6cb-79ad-4ae2-b99d-906ae0a4c902,31733987,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,False,False
